,Unnamed: 0,icao_address,time,latitude,longitude,altitude_ft,heading,speed,on_ground,callsign,tail_number,collection_type,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_scheduled_time
2185,782068,40095D,2022-02-01 14:25:16,47.225281,-4.422272,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2186,782102,40095D,2022-02-01 14:25:19,47.23027,-4.416916,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2187,782152,40095D,2022-02-01 14:25:24,47.235997,-4.410799,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2188,782271,40095D,2022-02-01 14:25:37,47.255177,-4.390165,36000.0,30.0,420.8,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2189,782288,40095D,2022-02-01 14:25:39,47.260996,-4.383967,36000.0,30.0,420.8,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2190,782324,40095D,2022-02-01 14:25:42,47.266434,-4.37812,36000.0,30.0,420.8,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2191,782355,40095D,2022-02-01 14:25:46,47.271881,-4.372284,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2192,782389,40095D,2022-02-01 14:25:49,47.277374,-4.366379,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2193,782401,40095D,2022-02-01 14:25:50,47.278127,-4.365587,36000.0,30.0,420.8,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2194,782427,40095D,2022-02-01 14:25:53,47.283371,-4.359924,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2195,782467,40095D,2022-02-01 14:25:57,47.286413,-4.356713,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2196,782478,40095D,2022-02-01 14:25:58,47.291301,-4.351431,36000.0,30.0,420.8,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2197,782506,40095D,2022-02-01 14:26:01,47.295863,-4.346572,36000.0,30.0,420.8,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2198,782552,40095D,2022-02-01 14:26:05,47.30127,-4.340767,36000.0,,,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2199,782579,40095D,2022-02-01 14:26:08,47.306305,-4.335342,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2200,782607,40095D,2022-02-01 14:26:11,47.308914,-4.332527,36000.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2201,782614,40095D,2022-02-01 14:26:12,47.313739,-4.327346,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2202,782653,40095D,2022-02-01 14:26:16,47.319077,-4.321609,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2203,782664,40095D,2022-02-01 14:26:17,47.321327,-4.319176,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2204,782686,40095D,2022-02-01 14:26:20,47.325889,-4.314247,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2205,782703,40095D,2022-02-01 14:26:21,47.327133,-4.312958,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2206,782722,40095D,2022-02-01 14:26:23,47.330964,-4.308753,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2207,782747,40095D,2022-02-01 14:26:25,47.333384,-4.306148,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2208,782773,40095D,2022-02-01 14:26:28,47.338319,-4.300866,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2209,782792,40095D,2022-02-01 14:26:29,47.339035,-4.300117,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2210,782818,40095D,2022-02-01 14:26:32,47.343933,-4.29483,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2211,782836,40095D,2022-02-01 14:26:34,47.346605,-4.291922,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2212,782864,40095D,2022-02-01 14:26:37,47.350983,-4.287209,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2213,782879,40095D,2022-02-01 14:26:38,47.352585,-4.285492,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2214,782897,40095D,2022-02-01 14:26:40,47.356614,-4.281147,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2215,782923,40095D,2022-02-01 14:26:42,47.359733,-4.277837,35975.0,30.0,420.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2216,782972,40095D,2022-02-01 14:26:47,47.366043,-4.271004,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2217,782990,40095D,2022-02-01 14:26:49,47.370719,-4.265935,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2218,783019,40095D,2022-02-01 14:26:52,47.375514,-4.260794,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2219,783031,40095D,2022-02-01 14:26:53,47.376399,-4.259808,36000.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2220,783065,40095D,2022-02-01 14:26:57,47.38179,-4.253975,36000.0,,,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2221,783084,40095D,2022-02-01 14:26:59,47.385132,-4.250336,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2222,783097,40095D,2022-02-01 14:27:00,47.387192,-4.248138,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2223,783115,40095D,2022-02-01 14:27:02,47.390411,-4.244666,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2224,783128,40095D,2022-02-01 14:27:03,47.392548,-4.242371,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2225,783157,40095D,2022-02-01 14:27:06,47.39534,-4.239349,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2226,783170,40095D,2022-02-01 14:27:07,47.398407,-4.236053,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2227,783179,40095D,2022-02-01 14:27:08,47.400192,-4.234131,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2228,783206,40095D,2022-02-01 14:27:11,47.405075,-4.228821,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2229,783244,40095D,2022-02-01 14:27:14,47.410263,-4.223213,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2230,783273,40095D,2022-02-01 14:27:17,47.414292,-4.218891,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2231,783276,40095D,2022-02-01 14:27:18,47.416855,-4.216141,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2232,783312,40095D,2022-02-01 14:27:21,47.419327,-4.213463,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2233,783323,40095D,2022-02-01 14:27:22,47.422672,-4.209806,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2234,783353,40095D,2022-02-01 14:27:25,47.426605,-4.205566,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2235,783366,40095D,2022-02-01 14:27:26,47.42807,-4.203987,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2236,783404,40095D,2022-02-01 14:27:29,47.43268,-4.199031,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2237,783416,40095D,2022-02-01 14:27:30,47.434296,-4.197258,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2238,783483,40095D,2022-02-01 14:27:36,47.444412,-4.18634,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2239,783484,40095D,2022-02-01 14:27:37,47.445099,-4.185585,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2240,783517,40095D,2022-02-01 14:27:40,47.450272,-4.179955,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2241,783531,40095D,2022-02-01 14:27:41,47.45186,-4.178185,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2242,783567,40095D,2022-02-01 14:27:44,47.455994,-4.173775,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2243,783583,40095D,2022-02-01 14:27:46,47.458923,-4.170616,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2244,783596,40095D,2022-02-01 14:27:47,47.46117,-4.168114,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2245,783624,40095D,2022-02-01 14:27:49,47.465973,-4.162926,35975.0,30.0,419.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2246,783644,40095D,2022-02-01 14:27:51,47.467484,-4.161278,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2247,783673,40095D,2022-02-01 14:27:54,47.471878,-4.15654,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2248,783681,40095D,2022-02-01 14:27:55,47.473434,-4.154823,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2249,783703,40095D,2022-02-01 14:27:58,47.478115,-4.149804,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2250,783740,40095D,2022-02-01 14:28:01,47.482957,-4.144522,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2251,783771,40095D,2022-02-01 14:28:04,47.487658,-4.139451,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2252,783785,40095D,2022-02-01 14:28:05,47.489102,-4.137902,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2253,783803,40095D,2022-02-01 14:28:07,47.492798,-4.133881,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2254,783822,40095D,2022-02-01 14:28:09,47.4944,-4.132164,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2255,783850,40095D,2022-02-01 14:28:11,47.498552,-4.12769,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2256,783874,40095D,2022-02-01 14:28:14,47.504185,-4.121563,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2257,783887,40095D,2022-02-01 14:28:15,47.505615,-4.119942,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2258,783922,40095D,2022-02-01 14:28:19,47.510788,-4.11438,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2259,783961,40095D,2022-02-01 14:28:23,47.517197,-4.107445,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2260,783993,40095D,2022-02-01 14:28:26,47.521874,-4.102267,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2261,784026,40095D,2022-02-01 14:28:29,47.527817,-4.09584,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2262,784032,40095D,2022-02-01 14:28:30,47.527817,-4.09584,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2263,784065,40095D,2022-02-01 14:28:33,47.533419,-4.089731,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2264,784109,40095D,2022-02-01 14:28:38,47.539764,-4.082863,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2265,784151,40095D,2022-02-01 14:28:41,47.544479,-4.077782,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2266,784177,40095D,2022-02-01 14:28:44,47.549061,-4.072759,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2267,784216,40095D,2022-02-01 14:28:47,47.554413,-4.066933,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2268,784220,40095D,2022-02-01 14:28:48,47.556015,-4.065216,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2269,784247,40095D,2022-02-01 14:28:51,47.559586,-4.061234,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2270,784277,40095D,2022-02-01 14:28:53,47.562881,-4.057663,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2271,784295,40095D,2022-02-01 14:28:55,47.565262,-4.055054,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2272,784314,40095D,2022-02-01 14:28:58,47.572709,-4.046983,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2273,784354,40095D,2022-02-01 14:29:01,47.577621,-4.041664,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2274,784393,40095D,2022-02-01 14:29:05,47.582977,-4.035828,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2275,784410,40095D,2022-02-01 14:29:06,47.583618,-4.035072,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2276,784439,40095D,2022-02-01 14:29:09,47.589748,-4.028391,35975.0,30.0,417.6,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2277,784472,40095D,2022-02-01 14:29:12,47.589096,-4.029095,35975.0,30.0,417.6,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2278,784479,40095D,2022-02-01 14:29:13,47.594496,-4.02325,35975.0,30.0,417.6,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2279,784513,40095D,2022-02-01 14:29:16,47.599989,-4.017264,35975.0,30.0,417.6,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2280,784526,40095D,2022-02-01 14:29:17,47.602643,-4.014306,35975.0,30.0,417.6,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2281,784543,40095D,2022-02-01 14:29:19,47.605316,-4.011452,35975.0,30.0,453.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2282,784584,40095D,2022-02-01 14:29:22,47.610214,-4.006096,35975.0,30.0,453.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2283,784592,40095D,2022-02-01 14:29:23,47.610214,-4.006096,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2284,784629,40095D,2022-02-01 14:29:26,47.616394,-3.999367,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2285,784632,40095D,2022-02-01 14:29:27,47.617218,-3.998474,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2286,784680,40095D,2022-02-01 14:29:31,47.62262,-3.992569,35975.0,30.0,418.4,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2287,784731,40095D,2022-02-01 14:29:36,47.630015,-3.984516,35975.0,30.0,417.6,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2288,784768,40095D,2022-02-01 14:29:39,47.635089,-3.978952,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2289,784774,40095D,2022-02-01 14:29:40,47.636765,-3.977119,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2290,784790,40095D,2022-02-01 14:29:42,47.641048,-3.972403,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2291,784828,40095D,2022-02-01 14:29:46,47.646448,-3.966557,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2292,784863,40095D,2022-02-01 14:29:50,47.652547,-3.959867,35975.0,30.0,418.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2293,784894,40095D,2022-02-01 14:29:53,47.656829,-3.955149,35975.0,30.0,418.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2294,784942,40095D,2022-02-01 14:29:57,47.664138,-3.94712,35975.0,30.0,418.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2295,784976,40095D,2022-02-01 14:30:01,47.669957,-3.940782,36000.0,30.0,418.2,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2296,784981,40095D,2022-02-01 14:30:02,47.672331,-3.938176,36000.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2297,785024,40095D,2022-02-01 14:30:05,47.675171,-3.935028,35975.0,30.0,418.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2298,785029,40095D,2022-02-01 14:30:06,47.678101,-3.931801,35975.0,30.0,418.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2299,785055,40095D,2022-02-01 14:30:08,47.680115,-3.929604,35975.0,30.0,418.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2300,785083,40095D,2022-02-01 14:30:11,47.683823,-3.925552,35975.0,30.0,418.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2301,785106,40095D,2022-02-01 14:30:13,47.68808,-3.920883,35975.0,30.0,397.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2302,785146,40095D,2022-02-01 14:30:17,47.693756,-3.914703,35975.0,30.0,397.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2303,785177,40095D,2022-02-01 14:30:20,47.699378,-3.908527,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2304,785186,40095D,2022-02-01 14:30:21,47.699378,-3.908527,35975.0,30.0,407.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2305,785210,40095D,2022-02-01 14:30:24,47.70557,-3.901766,35975.0,30.0,407.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2306,785213,40095D,2022-02-01 14:30:25,47.706361,-3.900851,35975.0,30.0,419.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2307,785251,40095D,2022-02-01 14:30:29,47.711109,-3.89571,35975.0,30.0,419.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2308,785277,40095D,2022-02-01 14:30:32,47.717194,-3.889023,35975.0,30.0,419.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2309,785299,40095D,2022-02-01 14:30:34,47.721863,-3.883942,35975.0,30.0,419.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2310,785320,40095D,2022-02-01 14:30:36,47.724097,-3.881484,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2311,785339,40095D,2022-02-01 14:30:38,47.726715,-3.878586,35975.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2312,785395,40095D,2022-02-01 14:30:44,47.735825,-3.868561,36000.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2313,785419,40095D,2022-02-01 14:30:47,47.740996,-3.862892,36000.0,30.0,419.6,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2314,785454,40095D,2022-02-01 14:30:50,47.746303,-3.857046,35975.0,30.0,460.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2315,785485,40095D,2022-02-01 14:30:53,47.751051,-3.851835,35975.0,30.0,460.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2316,785493,40095D,2022-02-01 14:30:54,47.751703,-3.851131,35975.0,30.0,460.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
2317,785527,40095D,2022-02-01 14:30:57,47.756451,-3.845849,36000.0,30.0,410.0,False,BAW507,G-TTOB,terrestrial,A320,Airbus A320-232,BA,British Airways,0,2022-02-01T12:55:00Z
